
Exported on September 23, 2025 at 10:15 AM PDT

Id,FirstName,LastName,Email,Phone,Company,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Industry,LeadSource,Type,Status__c,Ownership,AnnualRevenue,NumberOfEmployees,CreatedDate,LastActivityDate
0017759660932722,Amber,Perez,amber.perez@lopez.com,050-225-2374x414,Morales and Sons,774 Theresa Overpass Suite 097,Cynthiafurt,CO,05714,Ireland,Technology,Outbound Call,Reseller,Active,Public,704464314.17,752,2024-01-03,2024-07-15
0019498733221313,Pamela,Kemp,pamela.kemp@phillips-brown.com,4119993450,Harvey and Sons,5775 Murphy Expressway Apt. 446,South Joe,OH,12832,Comoros,Media,Partner Referral,Partner,Active,Subsidiary,1778081082.73,3950,2024-08-11,2024-08-22
0011704623449370,Chad,Davis,chad.davis@nunez.info,(352)229-7998x811,Bender Ltd,2245 Walker Tunnel,Smithport,WV,22504,Saint Vincent and the Grenadines,Media,Organic Search,Prospect,Active,Subsidiary,159397252.23,1174,2024-11-06,2025-05-08
0019735826545541,Benjamin,Jacobs,benjamin.jacobs@torres-scott.biz,187-325-5229x8911,Foster-Ibarra,0358 Flores Mall Apt. 573,Mariahside,PA,76081,Somalia,Transportation,Partner Referral,Customer,Active,Private,1411055794.78,4120,2025-06-18,2025-06-30
0012158514331783,Shawn,Caldwell,shawn.caldwell@hernandez-lee.com,039.978.4751x953,"Newman, Armstrong and Henderson",64772 Freeman Square,Lake Derrick,OK,19923,Cyprus,Transportation,Trade Show,Prospect,Inactive,Public,549145410.74,348,2024-08-03,2025-07-15
0019100678470769,Steven,Villa,steven.villa@davis.com,+1-503-869-9379x380,Alexander-Smith,84770 Matthew Dam Suite 145,South Tammy,OK,93608,Romania,Technology,Web,Partner,Active,Subsidiary,1537140475.26,2135,2025-06-03,2025-08-05
0011071852652464,Steven,Flores,steven.flores@boyle.com,866-288-3783,Guzman-Smith,5553 Gibson Trail,Blairview,TN,33881,Sao Tome and Principe,Government,Partner Referral,Prospect,On Hold,Government,985424622.66,2118,2024-09-27,2025-07-27
0012632145441864,Gary,Mack,gary.mack@gallagher-rodriguez.biz,001-842-152-8031x1538,Mann PLC,5652 Hughes Grove Suite 591,South Davidside,PA,91981,Kazakhstan,Healthcare,Trade Show,Reseller,Active,Public,327522903.27,2126,2024-02-26,2024-03-02
0011678405904394,Wendy,Lynn,wendy.lynn@stevens.org,143-489-8888,Gordon Ltd,4413 Baker Radial Apt. 344,Port Travis,MA,10651,Saint Vincent and the Grenadines,Transportation,Partner Referral,Customer,On Hold,Subsidiary,541865770.94,505,2025-02-08,2025-05-16
0014995795982811,Robin,Mccarthy,robin.mccarthy@lane-mitchell.com,6258309610,"Rodriguez, Martinez and Dominguez",09874 Gibson Coves Suite 131,East Linda,NH,76928,Ethiopia,Financial Services,Social Media,Reseller,On Hold,Private,1757971876.86,3639,2023-12-31,2024-04-14
0016505009717019,Bryan,Gentry,bryan.gentry@molina.com,8311211128,Reynolds-Lewis,7177 Joseph Inlet Apt. 635,Gallagherville,AL,78232,Micronesia,Retail,Customer Referral,Customer,On Hold,Private,1797527917.29,3369,2025-03-29,2025-04-02
0014955175895698,Brianna,Mitchell,brianna.mitchell@wallace.net,001-446-346-8975,"Sanders, Fernandez and Patterson",92411 Schneider Extensions Suite 164,Grosschester,IA,27792,United Arab Emirates,Retail,Paid Search,Reseller,Active,Government,1363761841.07,562,2024-06-28,2025-02-14
0018980827209953,Matthew,Bradley,matthew.bradley@richardson-silva.com,(239)699-3255x762,Mitchell PLC,53330 Kathryn Cliff,West Jessicashire,VT,18342,Nepal,Technology,Trade Show,Reseller,Pending,Public,587035315.46,3566,2024-06-24,2024-11-22
0013486461063653,Heather,Ingram,heather.ingram@knight-robinson.com,+1-208-632-5117,"Beltran, Price and Mercado",75437 Johnson Vista Apt. 707,Frankberg,MO,05969,Faroe Islands,Energy,Partner Referral,Customer,Inactive,Subsidiary,738803608.3,1824,2024-05-19,2025-04-28
0015843286686090,Jeremy,Barnes,jeremy.barnes@montes-hill.com,+1-050-218-4249,Carter-Rowe,0116 Katherine Canyon Suite 218,Lake Matthew,IN,07798,Cuba,Transportation,Paid Search,Prospect,On Hold,Public,1107735545.11,2189,2025-01-31,2025-07-13
0015875687700821,Crystal,Allen,crystal.allen@brown-wilson.com,5786569245,"Gardner, Powers and Jacobs",23139 Holt Village Apt. 840,Fieldsmouth,MA,19094,British Virgin Islands,Healthcare,Email Campaign,Customer,On Hold,Private,864035837.09,2182,2024-10-16,2025-08-23
0018011890902852,Chad,Levy,chad.levy@martin.com,038.593.5833x01628,Gordon-Decker,9731 Lewis Fork Apt. 162,Stanleyberg,VA,50184,New Zealand,Technology,Email Campaign,Customer,Pending,Private,764733825.78,1772,2025-09-10,2025-09-15
0012878012095313,Allen,Galloway,allen.galloway@fisher-burke.com,(033)549-1768x4181,Clark-Colon,59371 Williams Ports,New Michelle,AK,42846,Finland,Healthcare,Paid Search,Prospect,Inactive,Subsidiary,307671007.97,1393,2025-01-06,2025-08-02
0014464925413093,Zachary,Pitts,zachary.pitts@smith.net,+1-874-484-1519x925,Jackson and Sons,503 Casey Skyway Apt. 774,Chelseafurt,WI,48227,Jamaica,Financial Services,Organic Search,Partner,Active,Public,1864117575.63,3605,2025-02-17,2025-05-22
0011426384836880,Phillip,Miller,phillip.miller@white.com,751-936-2732x78895,Bruce-Luna,31170 Derrick Groves,Bakertown,CO,47755,Mongolia,Transportation,Email Campaign,Customer,On Hold,Private,648236517.2,89,2024-08-24,2024-09-02
0019358182856665,Michelle,Jordan,michelle.jordan@huang.com,662.002.0078x8018,Brown Inc,096 Joseph Roads,Wrightchester,CA,78724,Armenia,Education,Web,Reseller,On Hold,Subsidiary,1955292211.48,4505,2025-08-22,2025-09-11
0015719175632618,Sherri,Carr,sherri.carr@miller.net,001-630-530-2014,Coleman Inc,38547 Kevin Meadows,New Mark,PA,87854,Slovakia (Slovak Republic),Government,Event,Partner,Active,Private,1329592671.85,2554,2024-02-24,2025-03-16
0011817039181359,Crystal,Hughes,crystal.hughes@robinson.com,001-748-280-2969,Frank and Sons,50648 Chad Plaza,East Walter,RI,12317,Gambia,Technology,Web,Prospect,On Hold,Subsidiary,167749452.52,2852,2025-08-16,2025-08-29
0015592243463434,Barbara,Wright,barbara.wright@molina-glass.net,(533)804-5054x2446,"Davis, King and Norman",991 Tammy Forges Apt. 620,Dawnchester,MS,84998,Iceland,Healthcare,Email Campaign,Prospect,Active,Subsidiary,1381599593.03,127,2024-08-13,2025-01-09
0018459577351603,Brandon,Hull,brandon.hull@nunez.org,001-778-477-3174x454,Burton-Ruiz,9169 Miller Track Apt. 893,New William,OH,06804,Honduras,Retail,Event,Customer,On Hold,Public,3035879.46,4790,2024-01-30,2025-07-13
0017118367682449,Scott,Hamilton,scott.hamilton@harris-martinez.info,(603)081-4629,"Spencer, Campbell and Jones",62201 Holt Ferry Suite 025,Wilsonville,NJ,78513,Cocos (Keeling) Islands,Energy,Paid Search,Reseller,On Hold,Government,1661223657.25,4645,2024-03-03,2024-07-26
0012469141802583,Mike,Dunn,mike.dunn@ramirez.org,001-841-244-9947x596,Thomas Ltd,469 Gilbert Run,North James,CA,81004,Austria,Manufacturing,Paid Search,Customer,Active,Private,284025714.67,1689,2024-09-06,2025-09-19
0016300330427140,Valerie,Preston,valerie.preston@arellano.com,635-012-2557x43082,Young and Sons,94852 Sharp Course,Cliffordport,GA,81260,British Virgin Islands,Financial Services,Social Media,Reseller,Pending,Government,1423153642.34,175,2025-03-27,2025-09-01
0019464208607417,Kent,Cunningham,kent.cunningham@rodriguez.com,083-543-9707x36194,"Collins, Gregory and Schmitt",743 Cunningham Valley,East Aaron,NJ,88069,Mozambique,Healthcare,Web,Reseller,Inactive,Public,1047887992.53,2554,2025-07-29,2025-09-11
0013624522226451,Scott,Sawyer,scott.sawyer@morgan.biz,341.565.7259x41631,Oliver-Fox,0551 Mary Stravenue,Averyfurt,CO,63631,French Guiana,Financial Services,Trade Show,Prospect,Inactive,Government,1577595667.11,3117,2024-02-17,2024-08-22
0018368999846510,Sarah,Webb,sarah.webb@pineda-vargas.com,508.269.4621x8111,"Snyder, Fernandez and Clark",0747 Travis Mission Suite 862,New Alyssatown,LA,29001,Saint Helena,Retail,Email Campaign,Customer,On Hold,Subsidiary,1959241627.38,4496,2025-07-09,2025-08-02
0012723689340457,Nicholas,Garcia,nicholas.garcia@murphy.com,(351)030-0041,"Vega, Haas and Webb",8258 Roger Neck,Flemingview,ME,31200,Pakistan,Financial Services,Event,Partner,Inactive,Government,200032873.02,3392,2024-12-16,2025-06-22
0012974939616943,Jonathan,Buck,jonathan.buck@pena-carr.com,246-418-1260x453,Clark-Hunter,092 Daniel Square Suite 410,Gouldchester,NY,14711,Tonga,Media,Web,Reseller,Inactive,Private,673412905.8,444,2024-12-31,2025-04-02
0013362606740071,Eric,Wallace,eric.wallace@sims.com,+1-047-279-4782x676,Nguyen-Morrison,2260 Douglas Springs,Janicehaven,ME,89912,United Kingdom,Manufacturing,Social Media,Partner,Inactive,Public,104628450.49,2956,2025-05-04,2025-07-26
0018051387275765,Ellen,Johnson,ellen.johnson@landry.net,+1-832-130-1966x5865,Ramirez-Blake,849 Michael Extension,East Zachary,KS,38141,Zambia,Healthcare,Partner Referral,Partner,Pending,Government,925877200.71,2230,2024-12-03,2025-03-16
0018510841759503,Christopher,Patterson,christopher.patterson@parker.com,820-708-2537x25965,"Rodriguez, Ortiz and James",427 Connie Corners Suite 915,North Joannaport,NJ,29381,United States Virgin Islands,Financial Services,Paid Search,Partner,Inactive,Public,644223571.49,1925,2025-05-31,2025-06-25
0013197339726249,David,Wilson,david.wilson@hawkins-lee.com,8095293804,Lewis Ltd,824 Daniel Rapids,East Sheila,UT,56674,Gambia,Manufacturing,Organic Search,Customer,Pending,Public,981146694.71,211,2024-09-02,2024-09-07
0014795335678271,Ann,Ross,ann.ross@sheppard.org,+1-814-269-0887,"Larson, Durham and Miller",5835 Crystal Mission Suite 144,East Williamport,ID,37940,Saint Kitts and Nevis,Government,Partner Referral,Customer,Active,Private,1856586370.78,3921,2023-09-25,2025-03-08
0011639466098946,Paul,Davis,paul.davis@shah.com,001-333-688-4850,Hoffman-Hooper,3875 Townsend Club Suite 221,Lake Holly,MS,10359,Ethiopia,Education,Organic Search,Reseller,Inactive,Subsidiary,694900345.57,3678,2023-10-07,2025-07-07
0011680713872470,Benjamin,Rosales,benjamin.rosales@martinez.com,053.282.8327,Dennis-Ewing,580 Kimberly Islands,Codyview,IN,47114,Bulgaria,Financial Services,Email Campaign,Reseller,Pending,Public,572018956.05,4880,2024-06-29,2024-07-27
0016324143886892,Hannah,Alvarado,hannah.alvarado@williams.org,(523)492-1540x76804,Meyer Inc,22331 Carrie Trafficway,Harrisbury,NM,41983,Malaysia,Healthcare,Social Media,Partner,Pending,Government,753579420.99,3581,2024-01-11,2025-01-23
0013633470894499,Sharon,Velasquez,sharon.velasquez@jones.com,736.043.6615,Stevens Inc,28194 Tonya Shoals Apt. 850,East Brenda,ME,63762,Sri Lanka,Technology,Outbound Call,Customer,Inactive,Subsidiary,1480173091.18,4389,2023-12-27,2024-10-04
0012416135602329,David,Graham,david.graham@thomas.com,191-837-1151x12832,Green Ltd,7262 Donna Pike Suite 774,Jenningschester,DC,67074,Angola,Energy,Social Media,Customer,Pending,Private,659155547.76,3716,2024-12-24,2025-05-28
0015323810070730,Maria,Mercer,maria.mercer@craig.biz,+1-787-608-0799x1019,"Hardin, Wilson and Smith",863 Conner Valley,Youngburgh,NH,40761,French Guiana,Transportation,Paid Search,Prospect,Inactive,Subsidiary,1458846394.5,2529,2024-01-25,2024-11-09
0011057860661851,Jill,Holden,jill.holden@guerra-woods.com,8493035809,"Miller, Figueroa and Hanna",26122 Jeremy Camp Apt. 970,Carsonland,OK,63735,Guatemala,Media,Paid Search,Reseller,Inactive,Public,1799551955.02,1334,2024-05-15,2024-09-14
0016806371431095,Seth,Gordon,seth.gordon@harris-johnson.com,413-612-7558x21796,Mann Group,1388 Donald Brook Apt. 772,Loriton,CA,15166,Jamaica,Education,Organic Search,Prospect,Inactive,Private,1713530227.84,3213,2024-10-11,2025-06-24
0016616165853690,Kelly,Phillips,kelly.phillips@fernandez-reyes.com,157-415-8633,"Reynolds, Phillips and Burke",45844 Melissa Walks,New Kirkmouth,HI,25366,El Salvador,Energy,Social Media,Prospect,Pending,Public,814747407.21,3701,2025-09-18,2025-09-20
0011609947504801,Rachel,Jenkins,rachel.jenkins@thornton-alvarez.com,001-371-464-9094,"Jones, Rivas and Sanchez",2049 Derek Ports,Josephchester,CT,74638,Cameroon,Healthcare,Trade Show,Reseller,Pending,Subsidiary,1897245176.58,3363,2023-10-21,2024-12-12
0011927509008784,Melissa,Chavez,melissa.chavez@johnson.com,+1-815-174-9293x140,Walker-Smith,837 White Underpass Apt. 328,North Jerryport,KY,23902,Heard Island and McDonald Islands,Retail,Customer Referral,Partner,Active,Government,681653573.7,485,2024-03-21,2025-04-05
0012425764760232,Kristin,Lam,kristin.lam@landry.com,780-155-3469,Washington-Johnson,684 Everett Brooks Apt. 843,Dixonmouth,MD,97461,Liberia,Energy,Trade Show,Reseller,On Hold,Government,1835595511.74,1555,2025-07-19,2025-08-27
0014738521625524,Corey,King,corey.king@jimenez-edwards.org,001-618-415-6456x821,"Hunt, Serrano and Mejia",7467 Roberts Meadow,Lake Kendra,ID,10197,Chad,Government,Paid Search,Reseller,Inactive,Subsidiary,747880202.97,3939,2024-05-12,2024-09-03
0015321876688550,Emily,Wang,emily.wang@franklin-bowers.biz,058.504.6214x20618,Graham LLC,1106 Jennifer Overpass,Mitchellfort,MA,92907,Saudi Arabia,Government,Organic Search,Partner,On Hold,Public,1908891393.55,4299,2023-12-07,2024-08-17
0018036229462539,Eric,Li,eric.li@vazquez.biz,(059)332-7552x794,Frazier-Smith,4822 Young Rapids Suite 533,Davidside,AL,52572,Hungary,Healthcare,Event,Reseller,Pending,Government,1058395388.97,1652,2024-07-04,2025-03-19
0014269962964870,Brenda,Sparks,brenda.sparks@scott-reed.net,301.228.1480,Dillon-Morrison,53127 Beck Prairie,Yvonnefort,ID,56884,Jordan,Education,Outbound Call,Reseller,Active,Government,1736221250.44,3590,2025-05-26,2025-08-11
0014582679906246,Karen,Gonzalez,karen.gonzalez@green-waters.info,2079146759,"Sanchez, Hill and Vance",9982 Montoya Inlet Suite 290,Port Ryan,PA,15254,Afghanistan,Transportation,Paid Search,Prospect,Pending,Private,458862960.1,3357,2025-04-08,2025-09-12
0019635473123312,Robin,Ross,robin.ross@davis.com,795-382-7563x0108,Campbell-Owens,23572 Smith Circle Apt. 901,New Robertton,AL,96295,United Kingdom,Financial Services,Social Media,Reseller,On Hold,Government,1152099624.51,1508,2024-11-26,2025-04-02
0018089982565426,Joyce,Cole,joyce.cole@coleman-barnes.org,(445)171-5318,"Hubbard, Hanson and Davis",759 Robert Shoal,Douglasstad,HI,92815,Malawi,Financial Services,Outbound Call,Partner,Active,Subsidiary,1746931315.94,3836,2024-03-29,2024-06-02
0019509412053275,Joseph,Chen,joseph.chen@guerrero.com,(212)374-7841x223,Mitchell-Farmer,071 Alexander Path,Websterhaven,WY,70406,Antigua and Barbuda,Healthcare,Outbound Call,Partner,Pending,Public,1801418855.08,763,2024-06-26,2025-05-30
0011819681240649,Emily,Ellis,emily.ellis@smith.com,922-150-6780x808,"Johnson, Garcia and Griffith",349 Gutierrez Lock,North Mary,FL,29882,Bangladesh,Financial Services,Trade Show,Reseller,Inactive,Public,1027583393.02,3483,2025-09-09,2025-09-16
0011279362440787,Johnathan,Bailey,johnathan.bailey@rodriguez.net,962-561-0141,West LLC,9356 Anthony Bypass Apt. 097,Sweeneychester,NJ,29932,Antigua and Barbuda,Government,Trade Show,Reseller,Pending,Private,1459314265.13,2155,2023-12-26,2025-03-23
0013742916563795,Candace,Garcia,candace.garcia@jenkins.org,+1-519-761-9890x54149,"Fletcher, Miller and Mccarty",012 Donna Land Apt. 698,Markport,MN,81696,Saint Vincent and the Grenadines,Healthcare,Paid Search,Prospect,Inactive,Private,1244563497.46,4742,2024-02-20,2025-06-21
0014009505679947,Kathryn,Bird,kathryn.bird@miller-cunningham.biz,979.159.8708x333,Dyer-Tucker,80155 Derrick Divide Suite 958,Port Jason,CA,40028,France,Manufacturing,Social Media,Reseller,Inactive,Public,808960759.45,1243,2024-10-28,2025-02-16
0014810588738665,Maria,Shepherd,maria.shepherd@anderson-lewis.com,+1-921-565-4720x01262,Jackson Ltd,8049 Benson Neck,Lake Leslie,MT,58538,Norway,Energy,Web,Customer,Inactive,Public,1252000121.15,4591,2025-09-15,2025-09-19
0011894416176696,Patrick,Alexander,patrick.alexander@alvarez.info,336-138-7866,Snyder-Thornton,1692 Brittany Parks,Lake Joshua,DE,80465,Venezuela,Energy,Paid Search,Reseller,Active,Private,1853737426.68,2590,2024-10-29,2025-05-03
0014646071561160,Anna,Ballard,anna.ballard@mack.com,1760628600,"Mcbride, Christian and Jimenez",46878 Carroll Parks Apt. 918,Paultown,IA,73466,Ireland,Technology,Web,Partner,Pending,Private,838578457.4,1849,2024-08-04,2025-04-10
0013646039994909,Brandi,Bell,brandi.bell@jones.net,4347136515,Ferguson-Lewis,1653 Weaver Garden Apt. 587,South Javier,WA,09565,Egypt,Hospitality,Social Media,Reseller,Inactive,Government,1770872265.21,4074,2023-10-13,2024-10-26
0017219087645239,Christine,Shah,christine.shah@stone.com,001-590-197-5944x2763,Hughes-Bowman,74031 Cobb Circle,Williammouth,KS,10633,Lao People's Democratic Republic,Manufacturing,Trade Show,Reseller,Active,Private,814655930.43,1663,2024-08-22,2025-01-29
0017391958501361,Elizabeth,Jackson,elizabeth.jackson@jones-martinez.info,(870)737-2764x9337,"Smith, Hernandez and Galvan",378 Crane Unions Suite 378,New Robertborough,RI,44937,Bahrain,Healthcare,Outbound Call,Partner,Active,Private,845204184.78,67,2024-02-17,2024-06-28
0012198433101694,Heather,Thomas,heather.thomas@garcia-smith.com,706.482.2901x71565,Alvarez PLC,10409 Deanna Crossroad,Richardport,NH,66251,Russian Federation,Government,Email Campaign,Prospect,On Hold,Private,54569275.53,2615,2025-02-20,2025-03-15
0018803244453801,Kirk,Griffin,kirk.griffin@castro-mueller.com,(349)956-5429,"Chapman, Hawkins and Hall",02024 Carpenter Port Apt. 097,Lake Kevin,MO,68891,Djibouti,Technology,Web,Customer,Pending,Public,1450505836.79,810,2024-09-28,2024-11-10
0019836691936888,Timothy,George,timothy.george@vance.net,+1-169-315-3714,"Guerra, Walker and Kennedy",062 Anthony Springs Apt. 910,Farleyhaven,NY,34684,Pitcairn Islands,Media,Trade Show,Partner,Active,Private,1414698296.47,4536,2024-01-09,2024-01-14
0016761095265634,Daniel,Maxwell,daniel.maxwell@moses.net,(498)838-1990x12424,Burns-Solomon,332 Turner Mountain,New Jamestown,VA,28777,Wallis and Futuna,Manufacturing,Trade Show,Reseller,On Hold,Subsidiary,1705958105.37,330,2024-10-29,2025-01-13
0018921405485062,Katherine,Richardson,katherine.richardson@robbins.info,(258)704-8267x934,Young-Gonzalez,7565 Kelly Parkways,North Katherineport,MA,03921,Jamaica,Education,Event,Partner,Active,Government,1706410121.28,3471,2024-04-01,2024-05-07
0016293861223959,Patricia,Hood,patricia.hood@clements-maldonado.com,+1-570-949-9830x1398,"Heath, Wright and Hall",270 Wilkins Islands Apt. 296,West Amy,MD,66111,Estonia,Healthcare,Trade Show,Reseller,Active,Subsidiary,548801926.91,309,2024-01-24,2025-09-05
0012773894757656,Morgan,Lopez,morgan.lopez@king.com,(430)630-9475x1814,"Coleman, Smith and Sosa",44386 Alex Island Apt. 894,North Jennifermouth,NH,19113,Turkmenistan,Technology,Customer Referral,Partner,On Hold,Private,1372573.17,4271,2023-12-06,2025-06-16
0018587548640673,Michelle,Moore,michelle.moore@meyer.com,+1-343-530-3144x75338,Moran-Moore,2779 Katherine Gateway Apt. 944,Dylanmouth,FL,85162,Guadeloupe,Manufacturing,Email Campaign,Prospect,Pending,Subsidiary,1559416728.61,1029,2024-09-19,2025-03-10
0019879894432508,Erika,Harris,erika.harris@turner-sanchez.net,001-732-020-9835x1885,Smith-Ward,4068 Jeffrey Fall Suite 219,North Aaronland,CT,95880,Albania,Energy,Email Campaign,Reseller,On Hold,Public,1205742373.27,1717,2025-06-24,2025-08-20
0018540091014807,Leah,Clark,leah.clark@murray.com,+1-272-128-9607x710,Anderson-Evans,178 Page Grove,South Joeton,AR,10370,Korea,Technology,Customer Referral,Prospect,Inactive,Government,1527944610.74,1352,2024-10-12,2024-12-14
0012981104793495,Danielle,Davenport,danielle.davenport@pope.org,(215)560-0202x0037,Taylor-Potts,996 Reynolds Plains,Lake Cody,LA,16837,Micronesia,Retail,Social Media,Reseller,Inactive,Private,1328160399.61,474,2025-04-02,2025-08-30
0014357414688827,Guy,Miller,guy.miller@phillips.info,426-824-5843x18859,"Butler, Fry and Parker",083 Pugh Run,North Veronica,MA,21969,Mauritania,Healthcare,Partner Referral,Prospect,On Hold,Private,1034092021.26,483,2024-07-09,2025-01-14
0015080297571419,Shelly,Kelly,shelly.kelly@norman.com,4906477819,"Estrada, Sosa and Eaton",99149 Jeffrey Center Suite 995,Lake Robert,NC,80991,Uganda,Technology,Email Campaign,Prospect,On Hold,Government,1489832169.6,810,2024-10-14,2025-05-11
